state,District,MPCE_URP,MPCE_MRP,state_1
23,24,971.89,862.98,MP
23,23,1468.9,1972.97,MP
23,23,1556.88,1537.25,MP
23,23,1096.0,1318.74,MP
23,23,829.0,847.12,MP
23,23,5641.5,5840.2,MP
23,23,895.6,999.79,MP
23,23,828.8,873.7,MP
23,23,1611.0,2085.06,MP
23,21,1260.6,1555.87,MP
23,21,905.75,996.67,MP
23,21,1392.5,1330.34,MP
23,21,6530.0,1281.82,MP
23,21,1095.8,1135.8,MP
23,21,1032.86,968.89,MP
23,21,1430.0,1498.77,MP
23,21,590.0,640.41,MP
23,46,2007.5,2101.45,MP
23,46,4254.25,2439.42,MP
23,46,1397.5,1396.54,MP
23,46,863.5,1118.75,MP
23,46,872.67,848.66,MP
23,46,1078.17,1247.89,MP
23,46,1182.67,1204.7,MP
23,46,1130.0,1334.04,MP
23,21,1717.2,1870.38,MP
23,21,1466.86,1652.75,MP
23,21,1820.5,2285.81,MP
23,21,1141.86,1303.81,MP
23,21,878.33,995.39,MP
23,21,1280.2,1714.39,MP
23,21,1379.75,1333.45,MP
23,21,1148.5,1165.35,MP
23,13,703.2,786.41,MP
23,13,595.5,650.77,MP
23,13,706.86,788.21,MP
23,13,441.25,490.29,MP
23,13,890.4,877.17,MP
23,13,515.0,543.05,MP
23,13,364.14,403.81,MP
23,13,509.17,572.41,MP
23,11,1238.0,1346.08,MP
23,11,500.6,484.3,MP
23,11,864.0,954.82,MP
23,11,725.8,633.75,MP
23,11,965.33,855.45,MP
23,11,657.0,762.21,MP
23,11,600.67,546.8,MP
23,11,1076.67,1015.13,MP
23,11,36114.4,39726.06,MP
23,11,788.4,744.78,MP
23,11,770.5,591.75,MP
23,11,586.5,644.03,MP
23,11,2942.0,2537.25,MP
23,11,765.33,721.98,MP
23,11,834.17,543.5,MP
23,11,1267.25,1029.37,MP
23,13,1435.71,1455.43,MP
23,13,1215.0,1249.38,MP
23,13,467.0,465.58,MP
23,13,1466.67,1361.78,MP
23,13,1384.5,857.22,MP
23,13,1607.5,1678.46,MP
23,13,392.2,415.87,MP
23,13,525.33,556.84,MP
23,11,1029.5,1182.14,MP
23,11,631.14,569.22,MP
23,11,1171.25,1259.76,MP
23,11,684.17,617.71,MP
23,11,607.83,580.45,MP
23,11,558.2,482.21,MP
23,11,717.6,839.42,MP
23,11,902.75,847.61,MP
23,12,721.7,736.95,MP
23,12,760.25,791.17,MP
23,12,1246.0,1285.97,MP
23,12,954.0,927.49,MP
23,12,3901.75,5236.13,MP
23,12,3052.75,2609.41,MP
23,12,1166.14,1069.93,MP
23,12,1292.33,1088.77,MP
23,12,1980.4,1619.19,MP
23,12,1146.0,1020.76,MP
23,12,1417.25,1221.36,MP
23,12,869.0,696.26,MP
23,12,961.0,852.53,MP
23,12,898.75,776.88,MP
23,12,1037.75,921.38,MP
23,12,3230.0,1414.55,MP
23,10,820.25,981.15,MP
23,10,845.8,725.33,MP
23,10,956.0,813.03,MP
23,10,196.5,217.18,MP
23,10,1261.0,1146.94,MP
23,10,1403.5,1388.36,MP
23,10,1319.0,1247.6,MP
23,10,1094.25,1062.06,MP
23,13,1091.44,934.39,MP
23,13,279.8,293.03,MP
23,13,1700.43,743.91,MP
23,13,1335.0,1113.04,MP
23,13,959.13,872.34,MP
23,13,1380.6,1100.52,MP
23,13,913.29,871.68,MP
23,13,1436.67,1662.24,MP
23,49,946.0,1104.08,MP
23,49,1215.67,1146.67,MP
23,49,756.0,792.99,MP
23,49,806.8,808.72,MP
23,49,842.2,991.84,MP
23,49,828.5,968.64,MP
23,49,1044.0,1184.65,MP
23,49,707.75,792.27,MP
23,13,1652.5,1538.18,MP
23,13,1196.0,1269.87,MP
23,13,858.2,1053.1,MP
23,13,1221.5,1255.2,MP
23,13,1085.0,1188.15,MP
23,13,299.83,315.43,MP
23,13,521.4,552.08,MP
23,13,582.8,567.43,MP
23,11,1023.4,1072.52,MP
23,11,909.6,977.08,MP
23,11,1930.67,2305.14,MP
23,11,1448.17,1412.09,MP
23,11,2620.0,2089.57,MP
23,11,498.0,565.33,MP
23,11,1560.0,1712.47,MP
23,11,725.67,800.6,MP
23,12,607.5,658.46,MP
23,12,1079.29,1069.08,MP
23,12,1093.0,955.09,MP
23,12,1715.5,1233.99,MP
23,12,1580.0,1358.49,MP
23,12,1921.0,1798.26,MP
23,12,598.0,655.48,MP
23,12,1429.75,1040.06,MP
23,13,843.5,968.13,MP
23,13,481.17,472.58,MP
23,13,495.6,509.08,MP
23,13,440.0,476.16,MP
23,13,1226.5,1340.54,MP
23,13,644.0,648.99,MP
23,13,410.4,466.43,MP
23,13,563.75,562.89,MP
23,11,1423.63,1450.49,MP
23,11,734.0,785.37,MP
23,11,671.83,695.05,MP
23,11,1026.75,1360.34,MP
23,11,1058.25,812.6,MP
23,11,1229.75,995.14,MP
23,11,963.6,789.49,MP
23,11,1258.6,1180.91,MP
23,13,687.86,699.32,MP
23,13,1289.58,1309.82,MP
23,13,1582.75,1557.85,MP
23,13,928.2,1003.71,MP
23,13,412.0,473.08,MP
23,13,1256.5,1296.29,MP
23,13,1443.5,1393.88,MP
23,13,813.4,854.45,MP
23,12,1208.25,1019.41,MP
23,12,604.5,671.9,MP
23,12,620.0,685.0,MP
23,12,957.0,1912.89,MP
23,12,3063.0,2564.63,MP
23,12,1476.17,1011.75,MP
23,12,3022.5,2649.35,MP
23,12,1719.6,1813.74,MP
23,11,1115.0,1191.1,MP
23,11,661.43,745.94,MP
23,11,713.0,653.82,MP
23,11,1120.67,1115.42,MP
23,11,533.0,579.85,MP
23,11,950.0,846.32,MP
23,11,2266.67,1686.96,MP
23,11,747.8,725.22,MP
23,14,1022.29,960.75,MP
23,14,1574.75,1604.39,MP
23,14,654.5,651.47,MP
23,14,1371.5,1382.77,MP
23,14,1618.0,1400.19,MP
23,14,845.0,800.89,MP
23,14,1380.0,1374.11,MP
23,14,643.0,626.01,MP
23,10,808.67,801.25,MP
23,10,1128.0,894.94,MP
23,10,913.5,1009.12,MP
23,10,623.0,512.34,MP
23,10,889.8,647.62,MP
23,10,1007.6,747.01,MP
23,10,632.0,725.29,MP
23,10,593.29,453.45,MP
23,20,1446.0,2651.77,MP
23,20,911.75,1086.51,MP
23,20,762.0,872.96,MP
23,20,668.0,713.21,MP
23,20,1887.67,1980.04,MP
23,20,682.0,721.58,MP
23,20,822.75,891.17,MP
23,20,972.6,1034.76,MP
23,9,4678.4,1663.65,MP
23,9,1260.67,1168.82,MP
23,9,1071.0,1010.26,MP
23,9,1075.0,1098.24,MP
23,9,1546.25,1586.08,MP
23,9,1530.67,1637.74,MP
23,9,2491.33,2399.21,MP
23,9,1743.0,1329.06,MP
23,9,1294.0,1448.58,MP
23,9,959.0,1063.9,MP
23,9,865.0,1006.68,MP
23,9,1196.0,1309.24,MP
23,9,2059.0,1710.55,MP
23,9,2052.5,1814.86,MP
23,9,2210.0,2018.56,MP
23,9,5319.0,2599.95,MP
23,8,2205.5,1682.73,MP
23,8,2010.75,1075.82,MP
23,8,1567.5,1073.48,MP
23,8,2333.5,1363.4,MP
23,8,2510.25,2155.07,MP
23,8,1152.33,1000.37,MP
23,8,1899.5,1693.46,MP
23,8,1418.5,1204.69,MP
23,19,2113.2,2423.75,MP
23,19,1016.5,1189.51,MP
23,19,845.0,1004.1,MP
23,19,857.8,1091.55,MP
23,19,1049.0,1013.68,MP
23,19,628.5,662.88,MP
23,19,616.5,600.48,MP
23,19,511.17,538.06,MP
23,18,1381.36,1510.19,MP
23,18,1054.75,1377.9,MP
23,18,798.67,888.19,MP
23,18,1326.0,1365.91,MP
23,18,1302.0,1375.7,MP
23,18,654.67,683.43,MP
23,18,1976.0,1975.09,MP
23,18,1074.5,978.58,MP
23,8,709.0,850.4,MP
23,8,1095.0,1248.0,MP
23,8,926.75,1059.75,MP
23,8,942.4,1072.67,MP
23,8,2086.0,2630.47,MP
23,8,1589.5,1667.72,MP
23,8,786.17,800.87,MP
23,8,1122.0,1526.35,MP
23,20,1616.86,2031.24,MP
23,20,1490.25,1857.78,MP
23,20,1309.17,1593.14,MP
23,20,1132.0,1315.08,MP
23,20,1138.0,788.88,MP
23,20,1256.5,1402.56,MP
23,20,1664.33,982.61,MP
23,20,654.0,662.49,MP
23,7,885.5,925.41,MP
23,7,1615.0,1791.23,MP
23,7,745.5,864.42,MP
23,7,901.0,886.85,MP
23,7,881.83,982.5,MP
23,7,1008.0,1088.41,MP
23,7,918.0,1037.6,MP
23,7,1353.75,1462.59,MP
23,47,666.86,676.13,MP
23,47,851.33,908.32,MP
23,47,884.75,798.45,MP
23,47,501.0,552.58,MP
23,47,873.2,816.47,MP
23,47,857.0,745.22,MP
23,47,625.8,649.39,MP
23,47,457.33,412.23,MP
23,41,824.5,683.78,MP
23,41,705.5,594.68,MP
23,41,1013.8,825.69,MP
23,41,705.0,676.38,MP
23,41,827.0,642.21,MP
23,41,982.0,815.99,MP
23,41,892.0,759.05,MP
23,41,1067.25,781.41,MP
23,42,1699.0,967.1,MP
23,42,839.33,715.2,MP
23,42,1120.4,833.88,MP
23,42,616.86,507.29,MP
23,42,718.25,616.15,MP
23,42,830.0,625.75,MP
23,42,1110.0,1137.53,MP
23,42,1146.5,962.49,MP
23,44,687.75,637.69,MP
23,44,1457.0,1475.54,MP
23,44,726.0,775.2,MP
23,44,1136.33,1133.37,MP
23,44,674.0,562.53,MP
23,44,1077.29,596.8,MP
23,44,684.4,789.52,MP
23,44,479.8,619.64,MP
23,40,1041.5,1220.15,MP
23,40,1041.75,1252.47,MP
23,40,1324.6,1458.33,MP
23,40,1248.45,1153.95,MP
23,40,1603.33,1803.64,MP
23,40,2614.0,2982.49,MP
23,40,963.0,1107.04,MP
23,40,1572.0,1669.44,MP
23,44,1180.38,873.02,MP
23,44,1117.75,914.63,MP
23,44,927.25,806.31,MP
23,44,886.67,636.99,MP
23,44,596.0,578.88,MP
23,44,2044.0,1761.67,MP
23,44,533.0,604.1,MP
23,44,673.0,709.58,MP
23,42,966.4,909.26,MP
23,42,987.6,841.18,MP
23,42,818.0,769.74,MP
23,42,1512.0,1222.11,MP
23,42,1141.11,990.52,MP
23,42,1879.5,1682.62,MP
23,42,1709.5,1432.96,MP
23,42,855.0,904.32,MP
23,40,1860.0,2130.66,MP
23,40,4429.67,9643.33,MP
23,40,1613.2,1884.35,MP
23,40,934.75,1107.97,MP
23,40,1824.0,2259.95,MP
23,40,1377.0,1493.3,MP
23,40,1517.67,1555.79,MP
23,40,1125.71,1177.06,MP
23,50,842.88,837.72,MP
23,50,269.86,286.98,MP
23,50,1414.5,1232.77,MP
23,50,401.5,417.12,MP
23,50,798.0,666.13,MP
23,50,886.0,762.51,MP
23,50,650.0,688.49,MP
23,50,832.8,750.14,MP
23,39,1587.57,1560.35,MP
23,39,511.0,553.74,MP
23,39,707.0,712.97,MP
23,39,712.83,731.53,MP
23,39,1299.67,1743.23,MP
23,39,972.29,972.24,MP
23,39,1932.75,2133.76,MP
23,39,1439.75,1292.76,MP
23,38,999.75,675.78,MP
23,38,1406.5,1255.01,MP
23,38,797.75,803.93,MP
23,38,703.0,456.17,MP
23,38,1096.0,953.74,MP
23,38,1312.8,1136.6,MP
23,38,728.67,513.39,MP
23,38,1434.33,1355.57,MP
23,15,763.2,686.49,MP
23,15,1353.5,1324.53,MP
23,15,656.67,559.36,MP
23,15,647.67,663.01,MP
23,15,1193.0,937.11,MP
23,15,840.25,767.27,MP
23,15,513.0,460.91,MP
23,15,529.5,526.86,MP
23,16,843.5,896.17,MP
23,16,439.75,367.16,MP
23,16,567.0,480.22,MP
23,16,701.0,429.3,MP
23,16,1711.75,953.63,MP
23,16,507.67,429.2,MP
23,16,507.67,429.2,MP
23,16,621.0,504.86,MP
23,38,5849.0,5958.45,MP
23,38,1700.6,1426.55,MP
23,38,2239.0,1728.32,MP
23,38,999.5,712.74,MP
23,38,1124.0,712.47,MP
23,38,1097.83,853.59,MP
23,38,2206.33,2034.0,MP
23,38,2364.33,1704.74,MP
23,14,1203.2,1000.6,MP
23,14,1044.67,876.93,MP
23,14,1031.0,811.51,MP
23,14,847.0,811.16,MP
23,14,1248.0,1221.76,MP
23,14,580.0,536.47,MP
23,14,471.25,483.15,MP
23,14,684.0,761.67,MP
23,17,1837.0,1539.78,MP
23,17,738.4,631.5,MP
23,17,1030.6,801.44,MP
23,17,924.67,740.95,MP
23,17,1906.25,1644.67,MP
23,17,500.5,468.22,MP
23,17,1078.0,843.91,MP
23,17,697.33,651.44,MP
23,17,1869.8,881.14,MP
23,17,980.0,824.32,MP
23,17,2381.0,2290.04,MP
23,17,558.17,457.73,MP
23,17,1168.83,1107.24,MP
23,17,606.25,614.13,MP
23,17,495.38,504.77,MP
23,17,532.8,514.21,MP
23,14,694.14,709.01,MP
23,14,360.0,343.47,MP
23,14,594.5,610.87,MP
23,14,537.13,540.04,MP
23,14,1080.8,944.61,MP
23,14,1435.75,1665.01,MP
23,14,1185.0,1085.62,MP
23,14,1012.5,1037.81,MP
23,39,1640.75,1817.77,MP
23,39,887.75,972.74,MP
23,39,585.57,541.07,MP
23,39,534.25,568.57,MP
23,39,914.6,986.49,MP
23,39,451.75,467.89,MP
23,39,1379.0,1448.04,MP
23,39,454.13,469.64,MP
23,14,1386.0,1467.37,MP
23,14,671.5,701.13,MP
23,14,540.5,538.51,MP
23,14,712.83,742.59,MP
23,14,698.33,741.12,MP
23,14,878.0,824.3,MP
23,14,823.2,796.19,MP
23,14,721.4,648.89,MP
23,6,2067.0,1924.9,MP
23,6,5867.25,5696.65,MP
23,6,1771.75,1656.51,MP
23,6,1600.75,1509.57,MP
23,6,1845.0,2097.19,MP
23,6,1845.0,1903.36,MP
23,6,1483.2,1271.17,MP
23,6,2660.0,2950.25,MP
23,2,1332.63,1421.12,MP
23,2,746.0,864.11,MP
23,2,1606.8,1244.58,MP
23,2,920.0,1045.14,MP
23,2,1054.75,1236.91,MP
23,2,739.0,733.82,MP
23,2,896.5,939.65,MP
23,2,2496.5,1879.47,MP
23,3,811.17,789.73,MP
23,3,650.2,687.52,MP
23,3,967.8,933.36,MP
23,3,633.17,650.7,MP
23,3,944.0,865.74,MP
23,3,710.67,657.58,MP
23,3,781.8,819.53,MP
23,3,838.6,739.71,MP
23,5,1260.36,1175.2,MP
23,5,712.75,701.17,MP
23,5,1691.4,1467.65,MP
23,5,2289.5,2011.9,MP
23,5,2739.0,2643.79,MP
23,5,2122.0,2214.29,MP
23,5,1250.6,1919.86,MP
23,5,1477.25,1436.58,MP
23,2,948.0,963.57,MP
23,2,586.0,585.45,MP
23,2,836.0,778.67,MP
23,2,515.63,500.03,MP
23,2,1138.5,1096.38,MP
23,2,842.67,868.51,MP
23,2,645.5,681.7,MP
23,2,659.25,669.5,MP
23,4,1048.25,1057.05,MP
23,4,1512.67,1471.98,MP
23,4,767.4,625.92,MP
23,4,1021.0,1034.88,MP
23,4,924.0,942.9,MP
23,4,685.2,742.04,MP
23,4,827.0,877.1,MP
23,4,961.0,992.78,MP
23,3,1024.4,1118.56,MP
23,3,891.25,940.84,MP
23,3,737.5,831.79,MP
23,3,1070.25,1077.03,MP
23,3,3223.0,1100.67,MP
23,3,628.2,673.41,MP
23,3,926.2,940.82,MP
23,3,963.43,883.43,MP
23,1,1371.0,1389.16,MP
23,1,1074.33,868.79,MP
23,1,772.75,759.84,MP
23,1,589.33,604.4,MP
23,1,2095.0,1993.29,MP
23,1,1349.0,1439.82,MP
23,1,851.67,873.52,MP
23,1,556.57,576.79,MP
23,6,2047.4,1720.32,MP
23,6,2551.0,2169.08,MP
23,6,1832.0,1656.51,MP
23,6,1198.8,1063.27,MP
23,6,1976.83,2432.71,MP
23,6,1380.0,1537.96,MP
23,6,2011.0,2077.38,MP
23,6,1177.2,1186.39,MP
23,49,1201.8,1280.98,MP
23,49,2518.0,2216.36,MP
23,49,1032.5,1037.5,MP
23,49,1963.0,1477.93,MP
23,49,1489.67,1434.51,MP
23,49,968.0,1060.88,MP
23,49,1065.75,986.5,MP
23,49,894.4,814.15,MP
23,50,1157.17,1231.19,MP
23,50,1099.67,836.65,MP
23,50,964.6,969.26,MP
23,50,952.0,772.31,MP
23,50,910.4,800.24,MP
23,50,825.6,759.26,MP
23,50,227.67,232.87,MP
23,50,278.71,285.0,MP
23,42,917.75,608.78,MP
23,42,921.67,511.3,MP
23,42,896.4,592.41,MP
23,42,776.4,541.48,MP
23,42,1013.5,697.02,MP
23,42,573.2,384.56,MP
23,42,527.33,458.99,MP
23,42,552.5,364.25,MP
23,42,1050.43,756.57,MP
23,42,1010.0,946.85,MP
23,42,1157.67,1186.09,MP
23,42,550.0,522.44,MP
23,42,1631.5,1266.91,MP
23,42,717.5,626.16,MP
23,42,744.8,612.82,MP
23,42,1765.0,1558.87,MP
23,47,858.4,824.56,MP
23,47,1264.5,1345.21,MP
23,47,891.33,830.42,MP
23,47,705.25,600.66,MP
23,47,880.6,655.7,MP
23,47,623.75,586.56,MP
23,47,964.4,711.87,MP
23,47,455.17,466.13,MP
23,41,3610.0,1762.5,MP
23,41,2590.0,1603.22,MP
23,41,873.2,708.3,MP
23,41,1079.0,819.48,MP
23,41,991.75,800.33,MP
23,41,974.0,793.45,MP
23,41,906.6,692.64,MP
23,41,770.67,617.28,MP
23,44,933.47,896.55,MP
23,44,605.0,576.99,MP
23,44,1079.0,934.43,MP
23,44,980.0,861.84,MP
23,44,1028.0,1842.89,MP
23,44,687.83,841.66,MP
23,44,1552.0,1682.48,MP
23,44,802.6,835.41,MP
23,44,1613.67,1031.89,MP
23,44,1445.92,1071.93,MP
23,44,1003.4,734.35,MP
23,44,959.0,919.62,MP
23,44,707.2,630.99,MP
23,44,755.86,621.9,MP
23,44,964.2,771.2,MP
23,44,1201.14,808.15,MP
23,40,3823.33,5217.9,MP
23,40,993.0,1043.14,MP
23,40,495.14,543.9,MP
23,40,1111.0,1320.83,MP
23,40,2344.33,2250.38,MP
23,40,745.0,833.32,MP
23,40,831.33,877.5,MP
23,40,1709.4,1753.62,MP
23,10,661.3,644.84,MP
23,10,618.17,569.31,MP
23,10,494.0,508.83,MP
23,10,907.2,949.78,MP
23,10,1277.0,1224.27,MP
23,10,686.25,685.41,MP
23,10,1115.0,1128.01,MP
23,10,814.0,847.01,MP
23,40,1169.0,2340.44,MP
23,40,3300.5,3395.64,MP
23,40,2227.0,2698.78,MP
23,40,1114.5,1630.84,MP
23,40,1541.2,1378.08,MP
23,40,1171.0,1250.04,MP
23,40,1857.0,1715.9,MP
23,40,621.6,657.96,MP
23,30,2240.67,2603.45,MP
23,30,1249.0,1350.51,MP
23,30,1304.5,1412.58,MP
23,30,1009.33,1096.46,MP
23,30,1058.33,1167.33,MP
23,30,614.33,707.94,MP
23,30,718.2,726.71,MP
23,30,959.0,821.56,MP
23,22,1073.17,1174.81,MP
23,22,1267.4,1450.22,MP
23,22,1074.6,1152.98,MP
23,22,1113.2,1182.71,MP
23,22,1959.6,1899.78,MP
23,22,1697.8,1694.54,MP
23,22,1674.71,1629.42,MP
23,22,1350.25,1202.73,MP
23,23,2211.0,2302.82,MP
23,23,2204.67,2839.03,MP
23,23,1783.5,1729.32,MP
23,23,1101.5,1259.33,MP
23,23,704.5,774.67,MP
23,23,1535.0,1677.33,MP
23,23,1130.6,1261.33,MP
23,23,2870.5,5451.05,MP
23,30,1470.25,1503.71,MP
23,30,3153.67,3421.77,MP
23,30,9332.2,5118.04,MP
23,30,2234.0,2417.29,MP
23,30,925.0,1352.88,MP
23,30,2291.25,2138.03,MP
23,30,2274.0,2207.72,MP
23,30,662.4,682.45,MP
23,22,1621.5,1873.4,MP
23,22,1631.22,1647.51,MP
23,22,1334.0,1399.79,MP
23,22,1271.25,1477.31,MP
23,22,947.5,1090.53,MP
23,22,1195.4,1269.91,MP
23,22,1561.67,1723.11,MP
23,22,1165.43,1030.09,MP
23,24,1167.8,1519.36,MP
23,24,1173.5,1327.61,MP
23,24,873.8,870.79,MP
23,24,706.0,647.45,MP
23,24,1219.0,1345.58,MP
23,24,1174.0,1040.39,MP
23,24,743.33,909.77,MP
23,24,1092.67,1318.67,MP
23,23,4710.17,5179.9,MP
23,23,2098.25,2941.65,MP
23,23,586.33,674.42,MP
23,23,3715.4,1998.55,MP
23,23,1685.3,2025.73,MP
23,23,2788.2,2080.89,MP
23,23,680.5,727.28,MP
23,23,1568.38,1642.57,MP
23,21,4296.81,1733.18,MP
23,21,1574.4,1519.7,MP
23,21,1278.0,1528.11,MP
23,21,1006.67,1105.55,MP
23,21,2285.5,2626.6,MP
23,21,1665.0,1821.16,MP
23,21,1222.6,1352.38,MP
23,21,1033.75,1139.57,MP
23,46,1973.17,1713.51,MP
23,46,970.67,1110.67,MP
23,46,985.75,1143.41,MP
23,46,1235.5,1331.8,MP
23,46,1138.29,1238.87,MP
23,46,1002.5,1025.14,MP
23,46,2450.4,1853.63,MP
23,46,1662.8,1655.48,MP
23,21,4141.5,18272.32,MP
23,21,4312.0,6181.11,MP
23,21,1181.67,1263.77,MP
23,21,1226.17,1300.89,MP
23,21,1868.0,1403.1,MP
23,21,590.0,676.39,MP
23,21,1225.25,1327.94,MP
23,21,1109.4,1390.63,MP
23,6,939.56,854.78,MP
23,6,1753.67,1729.1,MP
23,6,1052.67,1102.94,MP
23,6,858.17,799.38,MP
23,6,587.67,647.23,MP
23,6,756.5,687.25,MP
23,6,1186.0,1105.18,MP
23,6,561.0,568.23,MP
23,2,1124.5,964.64,MP
23,2,1568.0,907.23,MP
23,2,1056.75,902.35,MP
23,2,3009.2,1069.86,MP
23,2,1403.0,1283.31,MP
23,2,1134.2,1199.82,MP
23,2,908.75,917.41,MP
23,2,996.8,892.79,MP
23,3,2176.11,1704.17,MP
23,3,1344.33,1404.42,MP
23,3,1254.4,1009.3,MP
23,3,1438.67,1329.63,MP
23,3,1270.29,1087.1,MP
23,3,996.17,886.12,MP
23,3,1686.0,1269.22,MP
23,3,958.71,840.16,MP
23,5,830.78,814.29,MP
23,5,1115.5,1067.82,MP
23,5,612.0,600.49,MP
23,5,841.0,883.74,MP
23,5,1848.33,1617.85,MP
23,5,850.33,753.1,MP
23,5,749.29,706.14,MP
23,5,813.67,827.02,MP
23,2,1624.5,1667.92,MP
23,2,1228.0,1371.25,MP
23,2,867.33,810.0,MP
23,2,996.8,1106.8,MP
23,2,1473.8,1284.21,MP
23,2,840.63,826.09,MP
23,2,938.67,979.47,MP
23,2,924.0,929.75,MP
23,4,4254.0,3838.36,MP
23,4,1195.67,1166.44,MP
23,4,2045.67,2175.8,MP
23,4,1792.17,1899.08,MP
23,4,2278.67,2376.68,MP
23,4,1967.4,817.26,MP
23,4,993.2,1118.3,MP
23,4,1362.8,1460.43,MP
23,3,914.09,930.87,MP
23,3,679.13,595.14,MP
23,3,1364.67,1183.73,MP
23,3,1446.5,1574.82,MP
23,3,1858.2,1863.32,MP
23,3,1278.0,1265.12,MP
23,3,1128.0,1049.82,MP
23,3,862.83,807.17,MP
23,1,699.83,734.26,MP
23,1,1137.5,1170.24,MP
23,1,713.2,715.98,MP
23,1,743.67,769.28,MP
23,1,800.75,799.31,MP
23,1,1155.4,994.19,MP
23,1,580.71,626.92,MP
23,1,748.6,787.78,MP
23,6,1462.39,1368.32,MP
23,6,1722.8,1449.1,MP
23,6,1966.75,1900.96,MP
23,6,1776.67,1913.88,MP
23,6,1575.44,1534.08,MP
23,6,941.4,887.76,MP
23,6,985.0,963.2,MP
23,6,4074.5,3595.66,MP
23,49,797.0,917.06,MP
23,49,1164.83,1028.74,MP
23,49,817.5,711.59,MP
23,49,613.8,614.02,MP
23,49,807.6,667.57,MP
23,49,563.86,568.53,MP
23,49,888.0,827.88,MP
23,49,1017.5,955.99,MP
23,20,826.0,880.35,MP
23,20,661.1,684.88,MP
23,20,2356.57,1157.51,MP
23,20,1664.0,1483.38,MP
23,20,4586.0,2901.0,MP
23,20,1363.67,889.72,MP
23,20,986.4,788.18,MP
23,20,601.0,494.0,MP
23,9,776.67,762.08,MP
23,9,1698.5,1398.64,MP
23,9,1160.25,1220.67,MP
23,9,926.5,1025.42,MP
23,9,1482.0,1417.15,MP
23,9,936.5,1045.49,MP
23,9,939.2,942.73,MP
23,9,911.5,951.81,MP
23,9,1116.8,1061.76,MP
23,9,575.5,553.51,MP
23,9,686.75,660.33,MP
23,9,1495.83,1379.87,MP
23,9,1453.8,1675.73,MP
23,9,732.5,779.01,MP
23,9,1131.2,1242.24,MP
23,9,589.67,644.99,MP
23,19,1549.0,1247.63,MP
23,19,1964.25,1698.7,MP
23,19,1583.75,1359.57,MP
23,19,850.0,896.03,MP
23,19,1226.29,1006.25,MP
23,19,965.0,782.48,MP
23,19,1873.8,1131.31,MP
23,19,1411.0,1403.33,MP
23,8,3128.5,4059.73,MP
23,8,513.33,650.59,MP
23,8,643.0,751.29,MP
23,8,1092.67,1193.44,MP
23,8,2389.0,2891.19,MP
23,8,636.75,694.57,MP
23,8,733.67,695.13,MP
23,8,900.0,980.23,MP
23,19,901.0,880.02,MP
23,19,595.0,594.69,MP
23,19,696.8,675.4,MP
23,19,697.5,676.68,MP
23,19,558.5,546.58,MP
23,19,1114.5,1178.84,MP
23,19,1024.0,1054.41,MP
23,19,623.67,636.66,MP
23,18,584.33,710.09,MP
23,18,881.5,678.53,MP
23,18,1290.0,1041.55,MP
23,18,1949.75,1106.26,MP
23,18,2302.67,1602.26,MP
23,18,960.67,1388.04,MP
23,18,438.6,527.2,MP
23,18,871.0,939.99,MP
23,8,654.43,606.37,MP
23,8,832.75,749.03,MP
23,8,688.4,662.51,MP
23,8,2273.0,2416.22,MP
23,8,5957.0,3346.59,MP
23,8,1131.33,1208.87,MP
23,8,1277.0,1239.12,MP
23,8,1058.88,864.92,MP
23,20,1922.29,1727.51,MP
23,20,829.6,848.09,MP
23,20,2114.5,1671.92,MP
23,20,2407.67,1782.99,MP
23,20,2081.63,1910.61,MP
23,20,924.8,896.33,MP
23,20,911.0,825.08,MP
23,20,1150.0,1036.66,MP
23,7,1507.0,1633.58,MP
23,7,1740.0,1834.52,MP
23,7,844.75,927.35,MP
23,7,744.63,741.35,MP
23,7,971.6,1064.01,MP
23,7,1129.4,1120.43,MP
23,7,984.14,931.54,MP
23,7,1282.2,1343.53,MP
23,30,1508.57,2292.78,MP
23,30,382.0,409.95,MP
23,30,864.0,958.21,MP
23,30,630.0,640.82,MP
23,30,1273.36,1183.4,MP
23,30,593.0,482.67,MP
23,30,879.0,633.98,MP
23,30,1280.4,1026.26,MP
23,22,1316.22,1398.12,MP
23,22,745.0,861.58,MP
23,22,1974.33,1672.56,MP
23,22,990.83,867.77,MP
23,22,947.18,942.15,MP
23,22,1809.33,1415.53,MP
23,22,1603.6,1326.3,MP
23,22,3917.0,4179.92,MP
23,23,3643.25,3984.35,MP
23,23,6716.33,5785.51,MP
23,23,1869.57,3044.18,MP
23,23,2050.5,1849.99,MP
23,23,769.86,640.03,MP
23,23,571.0,771.27,MP
23,23,2552.8,2838.06,MP
23,23,1971.0,1418.26,MP
23,30,2078.57,2479.96,MP
23,30,2578.0,2804.67,MP
23,30,875.0,890.66,MP
23,30,1199.6,1014.27,MP
23,30,612.25,590.71,MP
23,30,833.5,773.23,MP
23,30,1058.5,1066.99,MP
23,30,1476.0,1343.4,MP
23,22,3679.6,2365.96,MP
23,22,1173.55,1101.95,MP
23,22,1052.0,1050.36,MP
23,22,944.5,913.51,MP
23,22,1275.67,1215.58,MP
23,22,789.8,840.54,MP
23,22,3616.25,1884.9,MP
23,22,882.0,968.71,MP
23,24,1041.2,1038.1,MP
23,24,1673.4,1479.22,MP
23,24,2870.17,2268.74,MP
23,24,775.67,782.44,MP
23,24,1789.75,1646.38,MP
23,24,1840.2,1130.36,MP
